"","beaconID","dt","time","date","lat","lon","speed"
"1339","132436",2014-09-08 19:30:00,"19:30:00",2014-09-08,53.2747,-106.4191,0
"1340","132436",2014-09-09 13:31:00,"13:31:00",2014-09-09,53.2753,-106.4201,0
"1341","132436",2014-09-09 19:31:00,"19:31:00",2014-09-09,53.3021,-106.3974,0
"1342","132436",2014-09-10 13:30:00,"13:30:00",2014-09-10,53.3068,-106.3897,0
"1343","132436",2014-09-10 19:31:00,"19:31:00",2014-09-10,53.3023,-106.399,1
"1344","132436",2014-09-11 13:30:00,"13:30:00",2014-09-11,53.2756,-106.4357,0
"1345","132436",2014-09-11 19:30:00,"19:30:00",2014-09-11,53.2769,-106.4099,0
"1346","132436",2014-09-12 13:30:00,"13:30:00",2014-09-12,53.2677,-106.4013,0
"1347","132436",2014-09-12 19:30:00,"19:30:00",2014-09-12,53.2639,-106.3888,20
"1348","132436",2014-09-13 13:30:00,"13:30:00",2014-09-13,53.2748,-106.4373,1
"1349","132436",2014-09-13 19:31:00,"19:31:00",2014-09-13,53.2628,-106.3905,0
"1350","132436",2014-09-14 13:30:00,"13:30:00",2014-09-14,53.2762,-106.4272,0
"1351","132436",2014-09-14 19:31:00,"19:31:00",2014-09-14,53.2615,-106.3872,0
"1352","132436",2014-09-15 13:31:00,"13:31:00",2014-09-15,53.268,-106.4015,0
"1353","132436",2014-09-15 19:30:00,"19:30:00",2014-09-15,53.2785,-106.4081,0
"1354","132436",2014-09-16 13:30:00,"13:30:00",2014-09-16,53.2771,-106.4361,0
"1355","132436",2014-09-16 19:32:00,"19:32:00",2014-09-16,53.2785,-106.4087,0
"1356","132436",2014-09-17 13:31:00,"13:31:00",2014-09-17,53.2694,-106.4013,0
"1357","132436",2014-09-17 19:30:00,"19:30:00",2014-09-17,53.2619,-106.3863,0
"1358","132436",2014-09-18 13:31:00,"13:31:00",2014-09-18,53.2765,-106.4372,0
"1359","132436",2014-09-18 19:30:00,"19:30:00",2014-09-18,53.2621,-106.3869,0
"1360","132436",2014-09-19 13:30:00,"13:30:00",2014-09-19,53.2683,-106.4002,0
"1361","132436",2014-09-19 19:31:00,"19:31:00",2014-09-19,53.2785,-106.4084,0
"1362","132436",2014-09-20 13:30:00,"13:30:00",2014-09-20,53.2911,-106.4508,0
"1363","132436",2014-09-20 19:30:00,"19:30:00",2014-09-20,53.2772,-106.4093,1
"1364","132436",2014-09-21 13:30:00,"13:30:00",2014-09-21,53.2691,-106.4031,0
"1365","132436",2014-09-21 19:30:00,"19:30:00",2014-09-21,53.2756,-106.4096,0
"1366","132436",2014-09-22 13:30:00,"13:30:00",2014-09-22,53.2901,-106.4514,0
"1367","132436",2014-09-22 19:30:00,"19:30:00",2014-09-22,53.3011,-106.4005,0
"1368","132436",2014-09-23 13:30:00,"13:30:00",2014-09-23,53.3055,-106.3906,0
"1369","132436",2014-09-23 19:31:00,"19:31:00",2014-09-23,53.2758,-106.4094,0
"1370","132436",2014-09-24 13:30:00,"13:30:00",2014-09-24,52.4155,-106.5827,0
"1371","132436",2014-09-28 13:30:00,"13:30:00",2014-09-28,51.9823,-107.4105,0
"1372","132436",2014-09-28 19:30:00,"19:30:00",2014-09-28,51.9782,-107.3811,0
"1373","132436",2014-09-29 13:30:00,"13:30:00",2014-09-29,51.9852,-107.4042,0
"1374","132436",2014-09-29 19:31:00,"19:31:00",2014-09-29,51.9839,-107.3768,0
"1375","132436",2014-09-30 13:30:00,"13:30:00",2014-09-30,52.0424,-107.427,0
"1376","132436",2014-09-30 19:30:00,"19:30:00",2014-09-30,52.0014,-107.445,0
"1377","132436",2014-10-01 02:00:00,"02:00:00",2014-10-01,51.9777,-107.3861,0
"1378","132436",2014-10-01 12:30:00,"12:30:00",2014-10-01,51.9774,-107.3863,0
"1379","132436",2014-10-01 14:30:00,"14:30:00",2014-10-01,51.9757,-107.4267,0
"1380","132436",2014-10-01 16:30:00,"16:30:00",2014-10-01,51.8781,-107.4066,0
"1381","132436",2014-10-01 18:30:00,"18:30:00",2014-10-01,51.7628,-107.4132,2
"1382","132436",2014-10-01 20:31:00,"20:31:00",2014-10-01,51.7628,-107.413,0
"1383","132436",2014-10-01 22:30:00,"22:30:00",2014-10-01,51.7638,-107.4177,0
"1384","132436",2014-10-02 02:00:00,"02:00:00",2014-10-02,51.7694,-107.402,0
"1385","132436",2014-10-02 12:30:00,"12:30:00",2014-10-02,51.7644,-107.4174,0
"1386","132436",2014-10-02 14:30:00,"14:30:00",2014-10-02,51.7975,-107.4383,0
"1387","132436",2014-10-02 16:30:00,"16:30:00",2014-10-02,51.7978,-107.4388,0
"1388","132436",2014-10-02 18:30:00,"18:30:00",2014-10-02,51.7822,-107.4175,1
"1389","132436",2014-10-02 20:30:00,"20:30:00",2014-10-02,51.7675,-107.4078,0
"1390","132436",2014-10-02 22:30:00,"22:30:00",2014-10-02,51.7853,-107.3906,0
"1391","132436",2014-10-03 02:01:00,"02:01:00",2014-10-03,51.7643,-107.4175,0
"1392","132436",2014-10-03 12:30:00,"12:30:00",2014-10-03,51.7678,-107.4261,0
"1393","132436",2014-10-03 14:30:00,"14:30:00",2014-10-03,51.772,-107.4406,0
"1394","132436",2014-10-03 16:31:00,"16:31:00",2014-10-03,51.7671,-107.4112,0
"1395","132436",2014-10-03 18:30:00,"18:30:00",2014-10-03,51.7831,-107.3901,9
"1396","132436",2014-10-03 20:31:00,"20:31:00",2014-10-03,51.7835,-107.3887,0
"1397","132436",2014-10-03 22:30:00,"22:30:00",2014-10-03,51.7826,-107.391,0
"1398","132436",2014-10-04 02:01:00,"02:01:00",2014-10-04,51.7631,-107.4154,21
"1399","132436",2014-10-04 12:30:00,"12:30:00",2014-10-04,51.7681,-107.4258,0
"1400","132436",2014-10-04 14:30:00,"14:30:00",2014-10-04,51.8073,-107.4544,5
"1401","132436",2014-10-04 16:30:00,"16:30:00",2014-10-04,51.8068,-107.4536,0
"1402","132436",2014-10-04 18:30:00,"18:30:00",2014-10-04,51.8065,-107.4488,2
"1403","132436",2014-10-04 20:31:00,"20:31:00",2014-10-04,51.7833,-107.389,0
"1404","132436",2014-10-04 22:22:00,"22:22:00",2014-10-04,51.8051,-107.4542,1
"1405","132436",2014-10-04 22:31:00,"22:31:00",2014-10-04,51.7859,-107.3916,0
"1406","132436",2014-10-05 02:00:00,"02:00:00",2014-10-05,51.771,-107.4005,0
"1407","132436",2014-10-05 12:30:00,"12:30:00",2014-10-05,51.7682,-107.4258,0
"1408","132436",2014-10-05 14:30:00,"14:30:00",2014-10-05,51.8061,-107.4535,3
"1409","132436",2014-10-05 16:30:00,"16:30:00",2014-10-05,51.8051,-107.4542,1
"1410","132436",2014-10-05 18:30:00,"18:30:00",2014-10-05,51.7695,-107.4067,0
"1411","132436",2014-10-05 20:30:00,"20:30:00",2014-10-05,51.7713,-107.4057,3
"1412","132436",2014-10-05 22:30:00,"22:30:00",2014-10-05,51.7634,-107.412,0
"1413","132436",2014-10-06 02:00:00,"02:00:00",2014-10-06,51.7826,-107.4168,0
"1414","132436",2014-10-06 12:30:00,"12:30:00",2014-10-06,51.7677,-107.4255,0
"1415","132436",2014-10-06 14:30:00,"14:30:00",2014-10-06,51.8036,-107.4523,0
"1416","132436",2014-10-06 16:30:00,"16:30:00",2014-10-06,51.8033,-107.452,3
"1417","132436",2014-10-06 18:30:00,"18:30:00",2014-10-06,51.7918,-107.3882,2
"1418","132436",2014-10-06 20:31:00,"20:31:00",2014-10-06,51.7827,-107.3903,0
"1419","132436",2014-10-06 22:31:00,"22:31:00",2014-10-06,51.7362,-107.4331,0
"1420","132436",2014-10-07 02:00:00,"02:00:00",2014-10-07,51.7348,-107.425,1
"1421","132436",2014-10-07 12:30:00,"12:30:00",2014-10-07,49.5376,-105.9273,0
"1422","132436",2014-10-07 14:30:00,"14:30:00",2014-10-07,49.5476,-105.919,1
"1423","132436",2014-10-07 16:32:00,"16:32:00",2014-10-07,49.5436,-105.9211,0
"1424","132436",2014-10-07 18:30:00,"18:30:00",2014-10-07,49.5672,-105.9419,0
"1425","132436",2014-10-07 20:31:00,"20:31:00",2014-10-07,49.5654,-105.9408,0
"1426","132436",2014-10-07 22:30:00,"22:30:00",2014-10-07,49.5661,-105.9438,0
"1427","132436",2014-10-08 02:00:00,"02:00:00",2014-10-08,49.5732,-105.9571,0
"1428","132436",2014-10-08 12:30:00,"12:30:00",2014-10-08,49.5718,-105.9563,0
"1429","132436",2014-10-08 14:30:00,"14:30:00",2014-10-08,49.5771,-105.96,1
"1430","132436",2014-10-08 16:30:00,"16:30:00",2014-10-08,49.5759,-105.9604,0
"1431","132436",2014-10-08 18:30:00,"18:30:00",2014-10-08,49.6003,-106.0398,6
"1432","132436",2014-10-08 20:31:00,"20:31:00",2014-10-08,49.6001,-106.0397,0
"1433","132436",2014-10-08 22:30:00,"22:30:00",2014-10-08,49.6007,-106.0393,0
"1434","132436",2014-10-09 02:00:00,"02:00:00",2014-10-09,49.5859,-106.0534,1
"1435","132436",2014-10-09 07:57:00,"07:57:00",2014-10-09,49.5832,-107.6876,0
"1436","132436",2014-10-09 12:30:00,"12:30:00",2014-10-09,49.5832,-106.0492,0
"1437","132436",2014-10-09 14:30:00,"14:30:00",2014-10-09,49.5681,-106.1507,0
"1438","132436",2014-10-09 16:30:00,"16:30:00",2014-10-09,49.5721,-106.1563,0
"1439","132436",2014-10-09 18:30:00,"18:30:00",2014-10-09,49.5724,-106.1566,0
"1440","132436",2014-10-09 20:32:00,"20:32:00",2014-10-09,49.5727,-106.1564,0
"1441","132436",2014-10-09 22:30:00,"22:30:00",2014-10-09,49.5725,-106.1565,0
"1442","132436",2014-10-10 02:01:00,"02:01:00",2014-10-10,49.5848,-106.0506,0
"1443","132436",2014-10-10 12:30:00,"12:30:00",2014-10-10,49.5844,-106.0494,1
"1444","132436",2014-10-10 14:30:00,"14:30:00",2014-10-10,49.5751,-106.0914,0
"1445","132436",2014-10-10 16:30:00,"16:30:00",2014-10-10,49.6002,-106.0398,0
"1446","132436",2014-10-10 18:30:00,"18:30:00",2014-10-10,49.6002,-106.0398,0
"1447","132436",2014-10-10 20:30:00,"20:30:00",2014-10-10,49.6001,-106.0398,0
"1448","132436",2014-10-10 22:30:00,"22:30:00",2014-10-10,49.6003,-106.0395,2
"1449","132436",2014-10-11 02:00:00,"02:00:00",2014-10-11,49.5844,-106.0492,0
"1450","132436",2014-10-11 12:31:00,"12:31:00",2014-10-11,49.5867,-106.0517,0
"1451","132436",2014-10-11 14:30:00,"14:30:00",2014-10-11,49.574,-106.0982,1
"1452","132436",2014-10-11 16:30:00,"16:30:00",2014-10-11,49.6009,-106.04,0
"1453","132436",2014-10-11 18:30:00,"18:30:00",2014-10-11,49.6002,-106.0398,0
"1454","132436",2014-10-11 20:30:00,"20:30:00",2014-10-11,49.6003,-106.0395,0
"1455","132436",2014-10-11 22:30:00,"22:30:00",2014-10-11,49.6004,-106.0394,3
"1456","132436",2014-10-12 02:00:00,"02:00:00",2014-10-12,49.5858,-106.053,0
"1457","132436",2014-10-12 12:31:00,"12:31:00",2014-10-12,49.5854,-106.0491,0
"1458","132436",2014-10-12 14:30:00,"14:30:00",2014-10-12,49.5757,-106.0938,0
"1459","132436",2014-10-12 16:30:00,"16:30:00",2014-10-12,49.6002,-106.0397,0
"1460","132436",2014-10-12 18:30:00,"18:30:00",2014-10-12,49.6005,-106.0401,0
"1461","132436",2014-10-12 20:30:00,"20:30:00",2014-10-12,49.6003,-106.0398,1
"1462","132436",2014-10-12 22:30:00,"22:30:00",2014-10-12,49.6002,-106.0397,0
"1463","132436",2014-10-13 02:00:00,"02:00:00",2014-10-13,49.5851,-106.0507,0
"1464","132436",2014-10-13 02:17:00,"02:17:00",2014-10-13,49.5851,-106.0507,0
"1465","132436",2014-10-13 12:30:00,"12:30:00",2014-10-13,49.5847,-106.0491,1
"1466","132436",2014-10-13 14:30:00,"14:30:00",2014-10-13,49.577,-106.0996,0
"1467","132436",2014-10-13 16:31:00,"16:31:00",2014-10-13,49.5715,-106.1048,0
"1468","132436",2014-10-13 18:30:00,"18:30:00",2014-10-13,49.6005,-106.0393,0
"1469","132436",2014-10-13 20:30:00,"20:30:00",2014-10-13,49.6002,-106.0397,0
"1470","132436",2014-10-13 22:30:00,"22:30:00",2014-10-13,49.6007,-106.0403,0
"1471","132436",2014-10-14 02:00:00,"02:00:00",2014-10-14,49.5846,-106.0491,0
"1472","132436",2014-10-14 12:30:00,"12:30:00",2014-10-14,49.5846,-106.0491,0
"1473","132436",2014-10-14 14:30:00,"14:30:00",2014-10-14,49.5707,-106.1199,0
"1474","132436",2014-10-14 16:30:00,"16:30:00",2014-10-14,49.5727,-106.1505,0
"1475","132436",2014-10-14 18:30:00,"18:30:00",2014-10-14,49.5725,-106.1565,4
"1476","132436",2014-10-14 20:30:00,"20:30:00",2014-10-14,49.571,-106.1579,0
"1477","132436",2014-10-14 22:30:00,"22:30:00",2014-10-14,49.5715,-106.1558,1
"1478","132436",2014-10-15 02:00:00,"02:00:00",2014-10-15,49.5845,-106.0493,0
"1479","132436",2014-10-15 12:30:00,"12:30:00",2014-10-15,49.5847,-106.0491,0
"1480","132436",2014-10-15 14:30:00,"14:30:00",2014-10-15,49.5668,-106.1565,4
"1481","132436",2014-10-15 16:30:00,"16:30:00",2014-10-15,49.5659,-106.1558,1
"1482","132436",2014-10-15 18:30:00,"18:30:00",2014-10-15,49.575,-106.1592,0
"1483","132436",2014-10-15 20:30:00,"20:30:00",2014-10-15,49.5748,-106.1589,1
"1484","132436",2014-10-15 22:30:00,"22:30:00",2014-10-15,49.5683,-106.1597,24
"1485","132436",2014-10-16 02:00:00,"02:00:00",2014-10-16,49.5847,-106.0491,0
"1486","132436",2014-10-16 12:30:00,"12:30:00",2014-10-16,49.5848,-106.0497,0
"1487","132436",2014-10-16 14:30:00,"14:30:00",2014-10-16,49.5846,-106.0629,0
"1488","132436",2014-10-16 16:31:00,"16:31:00",2014-10-16,49.5705,-106.0769,22
"1489","132436",2014-10-16 18:30:00,"18:30:00",2014-10-16,49.5685,-106.0805,1
"1490","132436",2014-10-16 20:30:00,"20:30:00",2014-10-16,49.6002,-106.0397,0
"1491","132436",2014-10-16 22:30:00,"22:30:00",2014-10-16,49.601,-106.0396,0
"1492","132436",2014-10-17 02:00:00,"02:00:00",2014-10-17,49.5848,-106.0491,0
"1493","132436",2014-10-17 12:30:00,"12:30:00",2014-10-17,49.5847,-106.0494,1
"1494","132436",2014-10-17 14:30:00,"14:30:00",2014-10-17,49.5765,-106.0926,2
"1495","132436",2014-10-17 16:30:00,"16:30:00",2014-10-17,49.5729,-106.089,1
"1496","132436",2014-10-17 18:31:00,"18:31:00",2014-10-17,49.5724,-106.157,0
"1497","132436",2014-10-17 20:30:00,"20:30:00",2014-10-17,49.5713,-106.1553,3
"1498","132436",2014-10-17 22:32:00,"22:32:00",2014-10-17,49.5713,-106.1552,0
"1499","132436",2014-10-18 02:00:00,"02:00:00",2014-10-18,49.5847,-106.0497,0
"1500","132436",2014-10-18 12:30:00,"12:30:00",2014-10-18,49.5859,-106.0493,1
"1501","132436",2014-10-18 14:30:00,"14:30:00",2014-10-18,49.5794,-106.0854,0
"1502","132436",2014-10-18 16:30:00,"16:30:00",2014-10-18,49.5626,-106.0832,0
"1503","132436",2014-10-18 18:31:00,"18:31:00",2014-10-18,49.6007,-106.0393,0
"1504","132436",2014-10-18 20:30:00,"20:30:00",2014-10-18,49.6001,-106.0396,2
"1505","132436",2014-10-18 22:31:00,"22:31:00",2014-10-18,49.6002,-106.0396,0
"1506","132436",2014-10-19 02:00:00,"02:00:00",2014-10-19,49.5859,-106.052,0
"1507","132436",2014-10-19 12:30:00,"12:30:00",2014-10-19,49.586,-106.0521,0
"1508","132436",2014-10-19 14:30:00,"14:30:00",2014-10-19,49.577,-106.0935,1
"1509","132436",2014-10-19 16:30:00,"16:30:00",2014-10-19,49.5775,-106.0623,36
"1510","132436",2014-10-19 18:31:00,"18:31:00",2014-10-19,49.5991,-106.0361,0
"1511","132436",2014-10-19 20:30:00,"20:30:00",2014-10-19,49.6001,-106.0395,0
"1512","132436",2014-10-19 22:33:00,"22:33:00",2014-10-19,49.6002,-106.0397,0
"1513","132436",2014-10-20 02:00:00,"02:00:00",2014-10-20,49.5862,-106.0514,1
"1514","132436",2014-10-20 12:30:00,"12:30:00",2014-10-20,49.5848,-106.0492,0
"1515","132436",2014-10-20 14:30:00,"14:30:00",2014-10-20,49.6082,-106.0445,0
"1516","132436",2014-10-20 16:30:00,"16:30:00",2014-10-20,49.5935,-106.0294,0
"1517","132436",2014-10-20 18:30:00,"18:30:00",2014-10-20,49.581,-106.031,2
"1518","132436",2014-10-20 20:30:00,"20:30:00",2014-10-20,49.5791,-106.0306,3
"1519","132436",2014-10-20 22:30:00,"22:30:00",2014-10-20,49.5762,-106.0299,0
"1520","132436",2014-10-21 02:00:00,"02:00:00",2014-10-21,49.5847,-106.0494,0
"1521","132436",2014-10-21 12:30:00,"12:30:00",2014-10-21,49.5839,-106.0492,0
"1522","132436",2014-10-21 14:30:00,"14:30:00",2014-10-21,49.5666,-106.0647,1
"1523","132436",2014-10-21 16:31:00,"16:31:00",2014-10-21,49.5747,-106.0401,20
"1524","132436",2014-10-21 18:30:00,"18:30:00",2014-10-21,49.5728,-106.0403,0
"1525","132436",2014-10-21 20:30:00,"20:30:00",2014-10-21,49.5735,-106.0411,0
"1526","132436",2014-10-21 22:30:00,"22:30:00",2014-10-21,49.5738,-106.0408,0
"1527","132436",2014-10-22 02:01:00,"02:01:00",2014-10-22,49.5728,-106.0413,0
"1528","132436",2014-10-22 12:30:00,"12:30:00",2014-10-22,49.5839,-106.0503,0
"1529","132436",2014-10-22 14:30:00,"14:30:00",2014-10-22,49.5488,-105.8466,0
"1530","132436",2014-10-22 16:30:00,"16:30:00",2014-10-22,49.5226,-105.8434,1
"1531","132436",2014-10-22 18:30:00,"18:30:00",2014-10-22,49.5318,-105.8301,0
"1532","132436",2014-10-22 20:30:00,"20:30:00",2014-10-22,49.5319,-105.83,0
"1533","132436",2014-10-22 22:30:00,"22:30:00",2014-10-22,49.5332,-105.8302,1
"1534","132436",2014-10-23 02:00:00,"02:00:00",2014-10-23,49.5383,-105.9198,0
"1535","132436",2014-10-23 12:30:00,"12:30:00",2014-10-23,49.5435,-105.9236,0
"1536","132436",2014-10-23 14:30:00,"14:30:00",2014-10-23,49.5417,-105.9491,0
"1537","132436",2014-10-23 16:30:00,"16:30:00",2014-10-23,49.573,-106.043,0
"1538","132436",2014-10-23 18:30:00,"18:30:00",2014-10-23,49.573,-106.0407,0
"1539","132436",2014-10-23 20:30:00,"20:30:00",2014-10-23,49.5732,-106.0412,3
"1540","132436",2014-10-23 22:32:00,"22:32:00",2014-10-23,49.5726,-106.0407,0
"1541","132436",2014-10-24 02:00:00,"02:00:00",2014-10-24,49.5839,-106.0499,1
"1542","132436",2014-10-24 12:30:00,"12:30:00",2014-10-24,49.5844,-106.051,0
"1543","132436",2014-10-24 14:30:00,"14:30:00",2014-10-24,49.5491,-106.0775,0
"1544","132436",2014-10-24 16:30:00,"16:30:00",2014-10-24,49.5488,-106.0786,0
"1545","132436",2014-10-24 18:31:00,"18:31:00",2014-10-24,49.5473,-106.0677,39
"1546","132436",2014-10-24 20:30:00,"20:30:00",2014-10-24,49.6002,-106.0397,0
"1547","132436",2014-10-24 22:30:00,"22:30:00",2014-10-24,49.6008,-106.0393,1
"1548","132436",2014-10-25 02:00:00,"02:00:00",2014-10-25,49.5854,-106.0497,0
"1549","132436",2014-10-25 12:30:00,"12:30:00",2014-10-25,49.5855,-106.0496,0
"1550","132436",2014-10-25 14:30:00,"14:30:00",2014-10-25,49.5585,-106.0882,0
"1551","132436",2014-10-25 18:30:00,"18:30:00",2014-10-25,49.6009,-106.0394,1
"1552","132436",2014-10-25 20:31:00,"20:31:00",2014-10-25,49.6,-106.0398,0
"1553","132436",2014-10-25 22:30:00,"22:30:00",2014-10-25,49.6009,-106.0395,0
"1554","132436",2014-10-26 02:00:00,"02:00:00",2014-10-26,49.5852,-106.0505,0
"1555","132436",2014-10-26 12:30:00,"12:30:00",2014-10-26,49.5852,-106.0505,0
"1556","132436",2014-10-26 14:30:00,"14:30:00",2014-10-26,49.6058,-106.0067,1
"1557","132436",2014-10-26 16:30:00,"16:30:00",2014-10-26,49.5392,-106.0863,0
"1558","132436",2014-10-26 18:30:00,"18:30:00",2014-10-26,49.503,-106.0429,0
"1559","132436",2014-10-26 20:30:00,"20:30:00",2014-10-26,49.5953,-106.0416,0
"1560","132436",2014-10-26 22:30:00,"22:30:00",2014-10-26,49.5953,-106.0423,0
"1561","132436",2014-10-27 02:00:00,"02:00:00",2014-10-27,49.5845,-106.0499,0
"1562","132436",2014-10-27 12:30:00,"12:30:00",2014-10-27,49.5837,-106.051,0
"1563","132436",2014-10-27 14:30:00,"14:30:00",2014-10-27,49.5702,-106.0744,0
"1564","132436",2014-10-27 16:30:00,"16:30:00",2014-10-27,49.5725,-106.0767,1
"1565","132436",2014-10-27 18:30:00,"18:30:00",2014-10-27,49.5708,-106.077,0
"1566","132436",2014-10-27 20:30:00,"20:30:00",2014-10-27,49.5731,-106.0817,0
"1567","132436",2014-10-27 22:30:00,"22:30:00",2014-10-27,49.5742,-106.076,4
"1568","132436",2014-10-28 02:00:00,"02:00:00",2014-10-28,49.5968,-106.0429,0
"1569","132436",2014-10-28 12:30:00,"12:30:00",2014-10-28,49.5958,-106.0428,0
"1570","132436",2014-10-28 14:30:00,"14:30:00",2014-10-28,49.5495,-106.0775,0
"1571","132436",2014-10-28 16:30:00,"16:30:00",2014-10-28,49.5679,-106.0813,0
"1572","132436",2014-10-28 18:30:00,"18:30:00",2014-10-28,49.5681,-106.0817,0
"1573","132436",2014-10-28 20:30:00,"20:30:00",2014-10-28,49.5724,-106.0418,0
"1574","132436",2014-10-28 22:30:00,"22:30:00",2014-10-28,49.5735,-106.0415,2
"1575","132436",2014-10-29 02:00:00,"02:00:00",2014-10-29,49.5839,-106.0496,1
"1576","132436",2014-10-29 12:30:00,"12:30:00",2014-10-29,49.5842,-106.051,0
"1577","132436",2014-10-29 14:30:00,"14:30:00",2014-10-29,49.5727,-106.0406,1
"1578","132436",2014-10-29 16:30:00,"16:30:00",2014-10-29,49.6003,-106.0394,1
"1579","132436",2014-10-29 18:30:00,"18:30:00",2014-10-29,49.5727,-106.0403,0
"1580","132436",2014-10-29 20:30:00,"20:30:00",2014-10-29,49.6007,-106.0399,1
"1581","132436",2014-10-29 22:30:00,"22:30:00",2014-10-29,49.6002,-106.0397,0
"1582","132436",2014-10-30 02:00:00,"02:00:00",2014-10-30,48.4391,-104.5742,51
"1583","132436",2014-10-30 12:30:00,"12:30:00",2014-10-30,40.6014,-94.9143,43
"1584","132436",2014-10-30 14:30:00,"14:30:00",2014-10-30,39.6525,-93.8429,82
"1585","132436",2014-10-30 16:30:00,"16:30:00",2014-10-30,38.8778,-92.6462,0
"1586","132436",2014-10-30 16:31:00,"16:31:00",2014-10-30,38.8778,-92.6462,0
"1587","132436",2014-10-30 18:30:00,"18:30:00",2014-10-30,38.8777,-92.6462,0
"1588","132436",2014-10-30 20:30:00,"20:30:00",2014-10-30,38.8777,-92.6463,0
"1589","132436",2014-10-30 22:30:00,"22:30:00",2014-10-30,38.8777,-92.6462,0
"1590","132436",2014-10-31 02:00:00,"02:00:00",2014-10-31,38.884,-92.6475,0
"1591","132436",2014-10-31 12:30:00,"12:30:00",2014-10-31,33.4048,-91.384,0
"1592","132436",2014-10-31 14:30:00,"14:30:00",2014-10-31,33.4085,-91.3669,0
"1593","132436",2014-10-31 16:30:00,"16:30:00",2014-10-31,33.406,-91.3847,0
"1594","132436",2014-10-31 18:30:00,"18:30:00",2014-10-31,33.406,-91.3847,4
"1595","132436",2014-10-31 20:30:00,"20:30:00",2014-10-31,33.4062,-91.381,1
"1596","132436",2014-10-31 22:30:00,"22:30:00",2014-10-31,33.4066,-91.3773,0
"1597","132436",2014-11-01 02:00:00,"02:00:00",2014-11-01,33.406,-91.3817,0
"1598","132436",2014-11-01 12:30:00,"12:30:00",2014-11-01,33.413,-91.3817,0
"1599","132436",2014-11-01 14:30:00,"14:30:00",2014-11-01,33.4106,-91.3786,0
"1600","132436",2014-11-01 16:30:00,"16:30:00",2014-11-01,33.4067,-91.3796,0
"1601","132436",2014-11-01 18:30:00,"18:30:00",2014-11-01,33.391,-91.3938,0
"1602","132436",2014-11-01 20:30:00,"20:30:00",2014-11-01,33.3909,-91.3939,1
"1603","132436",2014-11-01 22:30:00,"22:30:00",2014-11-01,33.4043,-91.3845,0
"1604","132436",2014-11-02 12:30:00,"12:30:00",2014-11-02,33.4142,-91.3792,0
"1605","132436",2014-11-02 14:30:00,"14:30:00",2014-11-02,33.4106,-91.3784,0
"1606","132436",2014-11-02 16:30:00,"16:30:00",2014-11-02,33.4074,-91.3805,0
"1607","132436",2014-11-02 18:30:00,"18:30:00",2014-11-02,33.4074,-91.3806,0
"1608","132436",2014-11-02 20:30:00,"20:30:00",2014-11-02,33.407,-91.3799,0
"1609","132436",2014-11-02 22:30:00,"22:30:00",2014-11-02,33.4073,-91.3787,0
"1610","132436",2014-11-03 01:00:00,"01:00:00",2014-11-03,33.4052,-91.3846,0
"1611","132436",2014-11-03 13:30:00,"13:30:00",2014-11-03,33.4063,-91.3759,17
"1612","132436",2014-11-03 15:30:00,"15:30:00",2014-11-03,33.4083,-91.3796,2
"1613","132436",2014-11-03 17:31:00,"17:31:00",2014-11-03,33.4244,-91.4117,0
"1614","132436",2014-11-03 19:30:00,"19:30:00",2014-11-03,33.4058,-91.3784,0
"1615","132436",2014-11-03 21:30:00,"21:30:00",2014-11-03,33.4047,-91.3787,1
"1616","132436",2014-11-03 23:30:00,"23:30:00",2014-11-03,33.4045,-91.3897,4
"1617","132436",2014-11-04 01:00:00,"01:00:00",2014-11-04,33.4069,-91.3857,2
"1618","132436",2014-11-04 13:30:00,"13:30:00",2014-11-04,33.3947,-91.3674,0
"1619","132436",2014-11-04 15:30:00,"15:30:00",2014-11-04,33.3344,-91.398,5
"1620","132436",2014-11-04 17:31:00,"17:31:00",2014-11-04,33.3342,-91.3984,0
"1621","132436",2014-11-04 19:30:00,"19:30:00",2014-11-04,33.4056,-91.3857,1
"1622","132436",2014-11-04 21:30:00,"21:30:00",2014-11-04,33.4044,-91.3879,0
"1623","132436",2014-11-04 23:30:00,"23:30:00",2014-11-04,33.4183,-91.3814,2
"1624","132436",2014-11-05 01:00:00,"01:00:00",2014-11-05,33.4083,-91.3803,0
"1625","132436",2014-11-05 15:30:00,"15:30:00",2014-11-05,33.3325,-91.3808,5
"1626","132436",2014-11-05 17:32:00,"17:32:00",2014-11-05,33.3355,-91.3832,0
"1627","132436",2014-11-05 19:30:00,"19:30:00",2014-11-05,33.3335,-91.3977,1
"1628","132436",2014-11-05 21:31:00,"21:31:00",2014-11-05,33.3342,-91.3871,0
"1629","132436",2014-11-05 23:30:00,"23:30:00",2014-11-05,33.4045,-91.3853,0
"1630","132436",2014-11-06 01:00:00,"01:00:00",2014-11-06,33.4048,-91.3855,0
"1631","132436",2014-11-06 13:31:00,"13:31:00",2014-11-06,33.3341,-91.38,0
"1632","132436",2014-11-06 15:30:00,"15:30:00",2014-11-06,33.3347,-91.3807,2
"1633","132436",2014-11-06 17:30:00,"17:30:00",2014-11-06,33.4058,-91.3855,0
"1634","132436",2014-11-06 19:30:00,"19:30:00",2014-11-06,33.4065,-91.3814,12
"1635","132436",2014-11-06 21:30:00,"21:30:00",2014-11-06,33.4069,-91.3845,0
"1636","132436",2014-11-06 23:30:00,"23:30:00",2014-11-06,33.4067,-91.381,0
